marque_voiture;id_voiture;modele_voiture;constructor_code;year_start;year_end;car_type ;car_code;AVTS;PONT;firstrow;secondrow;carboot
FIAT;795;FIAT IDEA;FL;01/06/2007;01/01/2012;Monovolume;FIA125;Oui;Oui;Oui;Non;Oui
FIAT;796;FIAT FIORINO;225;01/12/2007;à ce jour;Berline;FIA130;Oui;Oui;Oui;Non;Oui
FIAT;797;FIAT FIORINO;225;01/12/2007;à ce jour;P Utilitaire;FIA130;Oui;Non;Non;Non;Non
FIAT;798;FIAT FREEMONT  5 places;;01/06/2011;à ce jour;4X4;FIA135;Oui;Oui;Oui;Non;Oui
FIAT;799;FIAT FREEMONT  7 places;;01/06/2011;à ce jour;4X4;FIA140;Oui;Oui;Oui;Oui;Oui
FIAT;800;FIAT MAREA;185;01/09/1996;01/01/1999;Berline;FIA145;Oui;Oui;Oui;Non;Oui
FIAT;801;FIAT MAREA;FL 185;01/02/1999;01/09/2002;Berline;FIA145;Oui;Oui;Oui;Non;Oui
FIAT;802;FIAT MAREA WEEK-END;185;01/09/1996;01/01/1999;Break;FIA150;Oui;Oui;Oui;Non;Oui
FIAT;803;FIAT MAREA WEEK-END;FL 185;01/02/1999;01/09/2002;Break;FIA150;Oui;Oui;Oui;Non;Oui
FIAT;804;FIAT MULTIPLA;186;01/11/1998;01/06/2004;Monovolume;FIA155;Oui;Oui;Oui;Non;Oui
FIAT;805;FIAT MULTIPLA;FL 186;01/07/2004;01/05/2010;Monovolume;FIA155;Oui;Oui;Oui;Non;Oui
FIAT;806;FIAT PALIO ;178;01/07/1997;01/02/2001;Berline;FIA160;Oui;Oui;Oui;Non;Non
FIAT;807;FIAT PALIO ;FL 178;01/03/2001;01/09/2002;Berline;FIA160;Oui;Oui;Oui;Non;Non
FIAT;808;FIAT PALIO WEEK-END;178;01/07/1997;01/02/2001;Break;FIA160;Oui;Oui;Oui;Non;Non
FIAT;809;FIAT PALIO WEEK-END;FL 178;01/03/2001;01/09/2002;Break;FIA160;Oui;Oui;Oui;Non;Non
FIAT;810;FIAT PANDA I;141;01/01/1980;01/08/2003;Berline;FIA165;Oui;Non;Oui;Non;Non
FIAT;811;FIAT PANDA II;169;01/09/2003;01/01/2012;Berline;FIA170;Oui;Oui;Oui;Non;Oui
FIAT;812;FIAT PANDA II;169;01/09/2003;01/01/2012;4x4;FIA170;Oui;Oui;Oui;Non;Oui
FIAT;813;FIAT PANDA III;312;01/02/2012;à ce jour;Berline;FIA175;Oui;Oui;Oui;Non;Oui
FIAT;814;FIAT PANDA III;312;01/02/2012;à ce jour;4x4;FIA175;Oui;Oui;Oui;Non;Oui
FIAT;815;FIAT PANDA III hybride;312;01/01/2020;à ce jour;Berline;FIA176;Oui;Oui;Oui;Non;Oui
FIAT;816;FIAT PUNTO;176;01/07/1993;01/06/1999;Berline;FIA180;Oui;Oui;Oui;Non;Oui
FIAT;817;FIAT PUNTO EVO;199;01/10/2009;01/12/2011;Abarth;FIA185;Oui;Oui;Oui;Non;Oui
FIAT;818;FIAT PUNTO EVO;199;01/10/2009;01/12/2011;Berline;FIA185;Oui;Oui;Oui;Non;Oui
FIAT;819;FIAT PUNTO  3 portes;188;01/07/1999;01/06/2003;Berline;FIA190;Oui;Oui;Oui;Non;Oui
FIAT;820;FIAT PUNTO  3 portes;FL 188;01/07/2003;01/11/2010;Berline;FIA190;Oui;Oui;Oui;Non;Oui
FIAT;821;FIAT PUNTO  5 portes;188;01/07/1999;01/06/2003;Berline;FIA195;Oui;Oui;Oui;Non;Oui
FIAT;822;FIAT PUNTO  5 portes;FL 188;01/07/2003;01/11/2010;Berline;FIA195;Oui;Oui;Oui;Non;Oui
FIAT;823;FIAT  GRAND  PUNTO  3 portes;199-299;01/10/2005;à ce jour;Berline;FIA200;Oui;Oui;Oui;Non;Oui
FIAT;824;FIAT GRAND PUNTO  3 portes;199-299;01/10/2005;à ce jour;Abarth;FIA200;Oui;Oui;Oui;Non;Oui
FIAT;825;FIAT GRAND PUNTO  5 portes;199-299;01/10/2005;à ce jour;Berline;FIA200;Oui;Oui;Oui;Non;Oui
FIAT;826;FIAT GRAND PUNTO  5 portes;199-299;01/10/2005;à ce jour;Abarth;FIA200;Oui;Oui;Oui;Non;Oui
FIAT;827;FIAT PUNTO 1 CABRIOLET;176;01/03/1994;01/09/1999;Cabriolet;FIA205;Oui;Oui;Oui;Non;Non
FIAT;828;FIAT PUNTO HLX  - 3  portes;188;01/07/1999;01/10/2005;Berline;FIA210;Oui;Non;Oui;Non;Oui
FIAT;829;FIAT PUNTO HLX  - 5 portes;188;01/07/1999;01/10/2005;Berline;FIA215;Oui;Non;Oui;Non;Oui
FIAT;830;FIAT QUBO;;01/05/2008;01/01/2016;Monovolume;FIA220;Oui;Oui;Oui;Non;Oui
FIAT;831;FIAT REGATTA  (berline-week end );138;01/09/1983;01/06/1986;Berline;FIA225;Oui;Non;Oui;Non;Non
FIAT;832;FIAT REGATTA  berline-week end );138-RL86;01/07/1986;01/01/1990;Berline;FIA225;Oui;Non;Oui;Non;Non
FIAT;833;FIAT SCUDO;;01/07/1995;01/12/2006;G Utilitaire;FIA230;Oui;Non;Non;Non;Non
FIAT;834;FIAT SCUDO II;;01/01/2007;01/07/2016;G Utilitaire;FIA235;Oui;Non;Non;Non;Non
FIAT;835;FIAT SCUDO COURT;;01/01/2007;à ce jour;G Monospace;FIA235;Oui;Oui;Non;Oui;Oui
FIAT;836;FIAT SCUDO LONG;;01/01/2007;à ce jour;G Monospace;FIA240;Oui;Oui;Non;Oui;Oui
FIAT;837;FIAT SEDICI;;01/05/2006;01/06/2009;4X4;FIA245;Oui;Oui;Oui;Non;Oui
FIAT;838;FIAT SEDICI;FL;01/07/2009;01/01/2012;4X4;FIA245;Oui;Oui;Oui;Non;Oui
FIAT;839;FIAT SEDICI;2012;01/01/2012;à ce jour;4X4;FIA245;Oui;Oui;Oui;Non;Oui
FIAT;840;FIAT SEICENTO;187;01/03/1998;01/05/2010;Berline;FIA250;Oui;Oui;Oui;Non;Non
FIAT;841;FIAT 600;187;01/03/1998;01/05/2010;Berline;FIA250;Oui;Oui;Oui;Non;Non
FIAT;842;FIAT STILO 3 portes;;01/09/2001;01/04/2007;Berline;FIA255;Oui;Oui;Oui;Non;Oui
FIAT;843;FIAT STILO 5 portes;;01/09/2001;01/04/2007;Berline;FIA260;Oui;Oui;Oui;Non;Oui
FIAT;844;FIAT STILO 5 portes;;01/01/2003;01/01/2008;Break;FIA265;Oui;Oui;Oui;Non;Oui
FIAT;845;FIAT TEMPRA;160;01/11/1989;01/01/1996;Berline;FIA270;Oui;Oui;Non;Non;Oui
FIAT;846;FIAT TEMPRA;160;01/11/1989;01/01/1996;BREACK;FIA270;Oui;Oui;Non;Non;Non
FIAT;847;FIAT TIPO;160;01/01/1988;01/12/1995;Berline;FIA275;Oui;Oui;Non;Non;Non
FIAT;848;FIAT TIPO  4portes;356;01/11/2015;à ce jour;Berline;FIA276;Oui;Oui;Oui;Non;Oui
FIAT;849;FIAT TIPO  5portes  hatchback;356;01/05/2016;à ce jour;Berline;FIA277;Oui;Oui;Oui;Non;Oui
FIAT;850;FIAT TIPO  Break;356;01/05/2016;à ce jour;Break;FIA278;Oui;Oui;Oui;Non;Oui
FIAT;851;FIAT ULYSSE;U6;01/06/1994;01/09/1998;G Monospace;FIA280;Oui;Oui;Non;Non;Oui
FIAT;852;FIAT ULYSSE;U6 FL;01/10/1998;01/08/2002;G Monospace;FIA280;Oui;Oui;Non;Non;Oui
FIAT;853;FIAT ULYSSE II - 5/7 places;;01/09/2002;01/07/2010;G Monospace;FIA285;Oui;Oui;Non;Non;Oui
FIAT;854;FIAT ULYSSE II - 6 places;;01/09/2002;01/07/2010;G Monospace;FIA290;Oui;Oui;Non;Non;Oui
FIAT;855;FIAT UNO;146;01/01/1983;01/10/1989;Berline;FIA295;Oui;Oui;Oui;Non;Oui
FIAT;856;FIAT UNO;146 R89;01/10/1989;01/08/1995;Berline;FIA295;Oui;Oui;Oui;Non;Oui
FIAT;857;FIAT FULLBACK COURT;;01/05/2016;à ce jour;4X4;FIA300;Oui;Non;Oui;Non;Non
FIAT;858;FIAT FULLBACK LONG;;01/05/2016;à ce jour;4X4;FIA305;Oui;Oui;Oui;Non;Non
FIAT;859;FIAT 850;;01/07/1964;30/10/1972;berline;FIA310;Oui;Non;Oui;Non;Non
FIAT;860;FIAT 850;;01/02/1968;30/10/1972;COUPE;FIA310;Oui;Non;Oui;Non;Non
FIAT;861;FIAT 850;;01/10/1965;31/12/1972;SPIDER/cabriolet;FIA310;Oui;Non;Oui;Non;Non
FISKER;862;FISKER KARMA;;01/01/2011;31/12/2012;Coupé;FIS10;Oui;Non;Oui;Non;Non
FORD;863;FORD F.100 2.0 chassisT350 L3 TREND;;01/01/1960;31/12/1966;PICKUP;FOR01;Oui;Non;Non;Non;Non
FORD;864;FORD B-MAX;;01/02/2012;à ce jour;Monovolume;FOR10;Oui;Oui;Oui;Non;Oui
FORD;865;FORD CAPRI  ;;01/02/1974;01/12/1977;Coupé;FOR15;Oui;Non;Oui;Non;Non
FORD;866;FORD COUGAR;;01/09/1998;01/02/2001;Coupé;FOR20;Oui;Oui;Non;Non;Oui
FORD;867;FORD EDGE II       PHASE 1;;01/01/2014;à ce jour;SUV;FOR21;Oui;Oui;Oui;Non;Non
FORD;868;FORD EDGE II       PHASE 2;restylé-2018;01/11/2015;à ce jour;SUV;FOR22;Oui;Oui;Oui;Non;Oui
FORD;869;FORD ECOSPORT phase 1;;01/08/2013;01/06/2015;4X4;FOR23;Oui;Oui;Oui;Non;Oui
FORD;870;FORD ECOSPORT phase 2-3;restylé07-17;01/07/2015;à ce jour;4X4;FOR24;Oui;Oui;Oui;Non;Oui
FORD;871;FORD ESCORT COSWORTH;;01/02/1992;01/01/1996;Coupé;FOR25;Oui;Non;Oui;Non;Non
FORD;872;FORD ESCORT III ;;01/08/1980;01/02/1986;Berline;FOR30;Oui;Oui;Non;Non;Non
FORD;873;FORD ESCORT III ;;01/08/1980;01/02/1986;Break;FOR30;Oui;Oui;Non;Non;Non
FORD;874;FORD ESCORT IV;;01/01/1986;01/09/1990;Berline;FOR30;Oui;Oui;Non;Non;Non
FORD;875;FORD ESCORT IV;;01/01/1986;01/09/1990;Break;FOR30;Oui;Oui;Non;Non;Non
FORD;876;FORD ESCORT  V;;01/09/1990;01/12/1994;Berline;FOR35;Oui;Oui;Oui;Non;Oui
FORD;877;FORD ESCORT  V;;01/09/1990;01/12/1994;Break;FOR35;Oui;Oui;Oui;Non;Non
FORD;878;FORD ESCORT  VI;;01/01/1995;01/09/2001;Berline;FOR40;Oui;Oui;Oui;Non;Oui
FORD;879;FORD ESCORT CLIPPER  VI;;01/01/1995;01/09/2001;Break;FOR45;Oui;Oui;Oui;Non;Oui
FORD;880;FORD ORION;;01/03/1983;01/09/1990;Berline;FOR30;Oui;Oui;Non;Non;Non
FORD;881;FORD ORION;;01/09/1990;01/09/1993;Berline;FOR55;Oui;Oui;Oui;Non;Non
FORD;882;FORD FIESTA 1 ;;01/06/1976;01/08/1983;Berline;FOR60;Oui;Oui;Non;Non;Oui
FORD;883;FORD FIESTA 2;83;01/08/1983;01/01/1989;Berline;FOR60;Oui;Oui;Non;Non;Oui
FORD;884;FORD FIESTA 3;89;01/02/1989;01/08/1996;Berline;FOR65;Oui;Oui;Oui;Non;Oui
FORD;885;FORD FIESTA 4;;01/08/1995;01/09/1999;Berline;FOR70;Oui;Oui;Oui;Non;Oui
FORD;886;FORD FIESTA 4 phase 2;;01/08/1999;01/03/2002;Berline;FOR75;Oui;Non;Oui;Non;Oui
FORD;887;FORD FIESTA 5;;01/05/2002;01/09/2005;Berline;FOR80;Oui;Oui;Oui;Non;Oui
FORD;888;FORD FIESTA 5 phase 2;;01/10/2005;01/11/2008;Berline;FOR85;Oui;Oui;Oui;Non;Oui
FORD;889;FORD FIESTA  6                                                                 (fixations ovale);;01/10/2008;01/05/2013;Berline;FOR89;Oui;Oui;Oui;Non;Oui
FORD;890;FORD FIESTA 6                                                                  (fixations ronde);;01/11/2012;01/05/2017;Berline;FOR90;Oui;Oui;Oui;Non;Oui
FORD;891;FORD FIESTA 7                                                                   (fixations ronde);;01/05/2017;à ce jour;Berline;FOR91;Oui;Oui;Oui;Non;Oui
FORD;892;FORD FIESTA 7   ST-LINE                                                (fixations ronde) ;;01/01/2018;à ce jour;Berline;FOR92;Oui;Non;Oui;Non;Oui
FORD;893;FORD FUSION;;01/06/2002;01/09/2005;Berline;FOR95;Oui;Oui;Oui;Non;Oui
FORD;894;FORD FUSION;;01/10/2005;01/06/2012;Berline;FOR100;Oui;Oui;Oui;Non;Oui
FORD;895;FORD FOCUS 1 (3 PORTES);;01/10/1998;01/10/2001;Berline;FOR105;Oui;Oui;Oui;Non;Oui
FORD;896;FORD FOCUS 1 (3 PORTES)    phase2;;01/11/2001;01/11/2004;Berline;FOR105;Oui;Oui;Oui;Non;Oui
FORD;897;FORD FOCUS 1 (5 PORTES)      hatchback;;01/10/1998;01/10/2001;Berline;FOR105;Oui;Oui;Oui;Non;Oui
FORD;898;FORD FOCUS 1 (5 PORTES)      hatchback  phase2;;01/11/2001;01/11/2004;Berline;FOR105;Oui;Oui;Oui;Non;Oui
FORD;899;FORD FOCUS 1 (4 PORTES);;01/10/1998;01/10/2001;Berline;FOR110;Oui;Oui;Oui;Non;Oui
FORD;900;FORD FOCUS 1 (4 PORTES)  phase2;;01/11/2001;01/11/2004;Berline;FOR110;Oui;Oui;Oui;Non;Oui
FORD;901;FORD FOCUS 1;;01/10/1998;01/10/2001;Break;FOR115;Oui;Oui;Oui;Non;Oui
FORD;902;FORD FOCUS 1   phase2;;01/11/2001;01/11/2004;Break;FOR115;Oui;Oui;Oui;Non;Oui
FORD;903;FORD FOCUS 2;;01/09/2004;01/11/2007;Berline;FOR120;Oui;Oui;Oui;Non;Oui
FORD;904;FORD FOCUS 2  phase2;;01/12/2007;01/02/2011;Berline;FOR120;Oui;Oui;Oui;Non;Oui
FORD;905;FORD FOCUS 2   (SW);;01/09/2004;01/11/2007;Break;FOR125;Oui;Oui;Oui;Non;Oui
FORD;906;FORD FOCUS 2   (SW);;01/12/2007;01/02/2011;Break;FOR125;Oui;Oui;Oui;Non;Oui
FORD;907;FORD FOCUS 3;;01/03/2011;01/07/2015;Berline;FOR130;Oui;Oui;Oui;Non;Oui
FORD;908;FORD FOCUS 3   phase2;;01/09/2014;01/05/2018;Berline;FOR130;Oui;Oui;Oui;Non;Oui
FORD;909;FORD FOCUS 3   (SW);;01/03/2011;01/07/2015;Break;FOR135;Oui;Oui;Oui;Non;Oui
FORD;910;FORD FOCUS 3   (SW)  phase2;;01/09/2014;01/08/2018;Break;FOR135;Oui;Oui;Oui;Non;Oui
FORD;911;FORD FOCUS 2 Cabriolet;;01/07/2006;01/04/2008;Cabriolet;FOR140;Oui;Oui;Oui;Non;Oui
FORD;912;FORD FOCUS 2 Cabriolet   phase2;;01/04/2008;à ce jour;Cabriolet;FOR140;Oui;Oui;Oui;Non;Oui
FORD;913;FORD FOCUS  2018;type05-18;01/05/2018;à ce jour;Berline;FOR141;Oui;Oui;Oui;Non;Oui
FORD;914;FORD FOCUS  BREAK  ;type05-18;01/08/2018;à ce jour;BREAK;FOR142;Oui;Oui;Oui;Non;Oui
FORD;915;FORD FOCUS C-MAX    5 Places;;01/06/2003;01/02/2007;Monovolume;FOR145;Oui;Oui;Oui;Non;Oui
FORD;916;FORD C-MAX    5 Places;CB3;01/02/2007;01/10/2010;Monovolume;FOR145;Oui;Oui;Oui;Non;Oui
FORD;917;FORD GRAND  C-MAX - 5 Places;B7;01/08/2010;01/03/2015;Monovolume;FOR150;Oui;Oui;Oui;Non;Oui
FORD;918;FORD  GRAND  C-MAX - 5 Places;CEU;01/04/2015;à ce jour;Monovolume;FOR155;Oui;Oui;Oui;Non;Oui
FORD;919;FORD  GRAND  C-MAX -7 Places;B7;01/08/2010;01/03/2015;Monovolume;FOR160;Oui;Oui;Oui;Oui;Oui
FORD;920;FORD  GRAND  C-MAX -7 Places;CEU;01/04/2015;à ce jour;Monovolume;FOR165;Oui;Oui;Oui;Oui;Oui
FORD;921;FORD  GRAND C-MAX -5et7 Places;restylé;01/04/2015;à ce jour;Monovolume;FOR168;Oui;Oui;Oui;Oui;Oui
FORD;922;FORD GALAXY;VX;01/05/1995;01/03/2000;P Monospace;FOR170;Oui;Oui;Non;Non;Oui
FORD;923;FORD GALAXY   phase 2;VY;01/04/2000;01/04/2006;P Monospace;FOR170;Oui;Oui;Non;Non;Oui
FORD;924;FORD GALAXY 5 Places;CA1;01/04/2006;01/06/2010;Monovolume;FOR175;Oui;Oui;Oui;Non;Oui
FORD;925;FORD GALAXY 5 Places  phase2;CA1;01/03/2010;01/04/2015;Monovolume;FOR175;Oui;Oui;Oui;Non;Oui
FORD;926;FORD GALAXY 7 Places;CA1;01/04/2006;01/06/2010;Monovolume;FOR180;Oui;Oui;Oui;Oui;Oui
FORD;927;FORD GALAXY 7 Places  phase2;CA1;01/03/2010;01/04/2015;Monovolume;FOR180;Oui;Oui;Oui;Oui;Oui
FORD;928;FORD GALAXY 5 ET 7Places;;01/05/2015;à ce jour;Monovolume;FOR183;Oui;Oui;Oui;Non;Oui
FORD;929;FORD KA;;01/09/1996;01/06/1999;Berline;FOR185;Oui;Oui;Oui;Non;Oui
FORD;930;FORD KA;;01/07/1999;01/11/2008;Berline;FOR190;Oui;Oui;Oui;Non;Oui
FORD;931;FORD KA;;01/12/2008;01/01/2016;Berline;FOR195;Oui;Oui;Oui;Non;Oui
FORD;932;FORD KA  +;;01/05/2016;à ce jour;Berline;FOR196;Oui;Oui;Oui;Non;Oui
FORD;933;FORD KA  +ACTIVE;type03-18;01/08/2018;à ce jour;SUV;FOR197;Oui;Oui;Oui;Non;Oui
FORD;934;FORD KA   ( Street );;01/11/2002;01/12/2005;Cabriolet;FOR200;Oui;Non;Non;Non;Non
FORD;935;FORD KUGA;;01/04/2008;01/11/2012;4X4;FOR205;Oui;Oui;Oui;Non;Oui
FORD;936;FORD KUGA  II;;01/11/2012;01/09/2016;4X4;FOR210;Oui;Oui;Oui;Non;Oui
FORD;937;FORD KUGA  II phase2;;01/09/2016;01/03/2020;4X4;FOR215;Oui;Oui;Oui;Non;Oui
FORD;938;FORD KUGA  III;;01/03/2020;à ce jour;4X4;FOR216;Oui;Oui;Oui;Non;Oui
FORD;939;FORD KUGA  III   HYBRIDE;;01/03/2020;à ce jour;4X4/hybrid;FOR216;Oui;Oui;Oui;Non;Oui
FORD;940;FORD MAVERICK COURT 5 Places;;01/02/1993;01/03/1998;4X4;FOR220;Oui;Oui;Oui;Non;Oui
FORD;941;FORD MAVERICK LONG 7 Places;;01/02/1993;01/03/1998;4X4;FOR225;Oui;Oui;Oui;Oui;Oui
FORD;942;FORD MONDEO 1;FD;01/01/1993;01/08/1996;Berline;FOR230;Oui;Oui;Oui;Non;Oui
FORD;943;FORD MONDEO 1;FD;01/01/1993;01/08/1996;Break;FOR235;Oui;Oui;Oui;Non;Oui
FORD;944;FORD MONDEO 2;GD;01/08/1996;01/09/2000;Berline;FOR230;Oui;Oui;Oui;Non;Oui
FORD;945;FORD MONDEO 2;GD;01/08/1996;01/09/2000;Break;FOR235;Oui;Oui;Oui;Non;Oui
FORD;946;FORD MONDEO 3;GE;01/10/2000;01/05/2003;Berline;FOR240;Oui;Oui;Oui;Non;Oui
FORD;947;FORD MONDEO 3  phase2;GE;01/06/2003;01/04/2005;Berline;FOR240;Oui;Oui;Oui;Non;Oui
FORD;948;FORD MONDEO 3  phase3;GE;01/04/2005;01/05/2007;Berline;FOR240;Oui;Oui;Oui;Non;Oui
FORD;949;FORD MONDEO 3 hatchback;GE;01/10/2000;01/05/2003;Berline;FOR240;Oui;Oui;Oui;Non;Non
FORD;950;FORD MONDEO 3  hatchback phase2;GE;01/06/2003;01/04/2005;Berline;FOR240;Oui;Oui;Oui;Non;Non
FORD;951;FORD MONDEO 3  hatchback phase3;GE;01/04/2005;01/05/2007;Berline;FOR240;Oui;Oui;Oui;Non;Non
FORD;952;FORD MONDEO 3;GE;01/10/2000;01/05/2003;Break;FOR245;Oui;Oui;Oui;Non;Oui
FORD;953;FORD MONDEO 3  phase2;GE;01/06/2003;01/04/2005;Break;FOR245;Oui;Oui;Oui;Non;Oui
FORD;954;FORD MONDEO 3  phase3;GE;01/04/2005;01/05/2007;Break;FOR245;Oui;Oui;Oui;Non;Oui
FORD;955;FORD MONDEO 4;CA2;01/06/2007;01/08/2010;Berline;FOR250;Oui;Oui;Oui;Non;Oui
FORD;956;FORD MONDEO 4 phase 2;CA2;01/09/2010;01/08/2014;Berline;FOR250;Oui;Oui;Oui;Non;Oui
FORD;957;FORD MONDEO 4  hatchback;CA2;01/06/2007;01/08/2010;Berline;FOR250;Oui;Oui;Oui;Non;Non
FORD;958;FORD MONDEO 4 hatchback phase 2;CA2;01/09/2010;01/08/2014;Berline;FOR250;Oui;Oui;Oui;Non;Non
FORD;959;FORD MONDEO 4;CA2;01/06/2007;01/08/2010;Break;FOR255;Oui;Oui;Oui;Non;Oui
FORD;960;FORD MONDEO 4 phase 2;CA2;01/09/2010;01/08/2014;Break;FOR255;Oui;Oui;Oui;Non;Oui
FORD;961;FORD MONDEO 5;CNG;01/09/2014;01/04/2019;Berline;FOR256;Oui;Oui;Oui;Non;Oui
FORD;962;FORD MONDEO 5  phase 2;CNG;01/04/2019;à ce jour;Berline;FOR256;Oui;Oui;Oui;Non;Oui
FORD;963;FORD MONDEO 5 hatchback;CNG;01/09/2014;01/04/2019;Berline;FOR256;Oui;Oui;Oui;Non;Non
FORD;964;FORD MONDEO 5 hatchback phase 2;CNG;01/04/2019;à ce jour;Berline;FOR256;Oui;Oui;Oui;Non;Non
FORD;965;FORD MONDEO 5;CNG;01/09/2014;01/04/2019;Break;FOR257;Oui;Oui;Oui;Non;Oui
FORD;966;FORD MONDEO 5  phase 2;CNG;01/04/2019;à ce jour;Break;FOR257;Oui;Oui;Oui;Non;Oui
FORD;967;FORD MONDEO 5  (special Hybrid);CNG;01/06/2015;à ce jour;Berline/Hybrid;FOR258;Oui;Oui;Oui;Non;Oui
FORD;968;FORD MUSTANG 1;;01/01/1964;01/12/1973;Coupé;FOR259;Oui;Non;Oui;Non;Oui
FORD;969;FORD MUSTANG;;01/01/2005;01/12/2009;Coupé;FOR260;Oui;Non;Oui;Non;Non
FORD;970;FORD MUSTANG;;01/01/2010;01/04/2014;Coupé;FOR261;Oui;Non;Oui;Non;Non
FORD;971;FORD MUSTANG ;;01/05/2014;01/01/2018;Coupé;FOR262;Oui;Non;Oui;Non;Oui
FORD;972;FORD MUSTANG 2018 ( Bullitt );type06-16;01/01/2018;à ce jour;Coupé;FOR262;Oui;Non;Oui;Non;Oui
FORD;973;FORD PROBE  1ér  génération;ST- 16;01/01/1989;31/12/1992;Coupé;FOR265;Oui;Non;Oui;Non;Oui
FORD;974;FORD PROBE 2éme  génération;ST- 16;01/01/1993;31/12/1997;Coupé;FOR265;Oui;Non;Oui;Non;Oui
FORD;975;FORD PUMA;;01/03/1997;01/06/1999;Coupé;FOR270;Oui;Non;Oui;Non;Oui
FORD;976;FORD PUMA;;01/07/1999;01/12/2001;Coupé;FOR275;Oui;Non;Oui;Non;Oui
FORD;977;FORD PUMA  III;;01/10/2019;à ce jour;Berline;FOR276;Oui;Non;Oui;Non;Oui
FORD;978;FORD PUMA  III  ecoboost HYBRIDE;;01/10/2019;à ce jour;Berline/Hybrid;FOR276;Oui;Non;Oui;Non;Oui
FORD;979;FORD RANGER  - Pick Up - 4 Portes;ER;01/10/1999;01/01/2002;4X4;FOR280;Oui;Oui;Oui;Non;Non
FORD;980;FORD RANGER  - Pick Up - 4 Portes;EQ;01/01/2002;01/10/2007;4X4;FOR280;Oui;Oui;Oui;Non;Non
FORD;981;FORD RANGER  - Pick Up - 4 Portes;ET;01/10/2005;01/10/2010;4X4;FOR283;Oui;Non;Oui;Non;Non
FORD;982;FORD RANGER  - Pick Up - 4 Portes;ET;01/04/2010;01/07/2012;4X4;FOR283;Oui;Non;Oui;Non;Non
FORD;983;FORD RANGER  - Pick Up - 2 Portes super cabine T6 2+2places;TKE;01/09/2011;01/09/2015;4X4;FOR284;Oui;Non;Oui;Non;Non
FORD;984;FORD RANGER  - Pick Up - 2 Portes super cabine T6 2+2places;TKE restyl 2015;01/09/2015;à ce jour;4X4;FOR284;Oui;Non;Oui;Non;Non
FORD;985;FORD SCORPIO;;01/10/1994;01/07/1998;Berline;FOR285;Oui;Oui;Oui;Non;Non
FORD;986;FORD SCORPIO;;01/10/1994;01/07/1998;BREACK;FOR285;Oui;Oui;Oui;Non;Non
FORD;987;FORD SCORPIO;;01/03/1985;01/01/1992;HACHBACK;FOR290;Oui;Oui;Non;Non;Non
FORD;988;FORD SCORPIO;;01/02/1992;01/10/1994;Berline;FOR290;Oui;Oui;Non;Non;Non
FORD;989;FORD SCORPIO;;01/02/1992;01/10/1994;BREACK;FOR290;Oui;Oui;Non;Non;Non
FORD;990;FORD SIERRA  5 Portes hayon/berline;;01/08/1982;01/12/1986;Berline;FOR295;Oui;Oui;Oui;Non;Oui
FORD;991;FORD SIERRA  ;;01/08/1982;01/12/1986;BREACK;FOR295;Oui;Oui;Oui;Non;Non
FORD;992;FORD SIERRA  II  5 Portes hayon/berline;;01/01/1987;01/01/1993;Berline;FOR295;Oui;Oui;Oui;Non;Oui
FORD;993;FORD SIERRA  II  ;;01/01/1987;01/01/1993;BREACK;FOR295;Oui;Oui;Oui;Non;Non
FORD;994;FORD  S MAX  5 Places;;01/04/2006;01/06/2010;Monovolume;FOR300;Oui;Oui;Oui;Non;Oui
FORD;995;FORD  S MAX  5 Places phase 2;;01/03/2010;01/03/2015;Monovolume;FOR300;Oui;Oui;Oui;Non;Oui
FORD;996;FORD  S MAX  7 Places;;01/04/2006;01/06/2010;Monovolume;FOR305;Oui;Oui;Oui;Oui;Oui
FORD;997;FORD  S MAX  7 Places phase 2;;01/03/2010;01/03/2015;Monovolume;FOR305;Oui;Oui;Oui;Oui;Oui
FORD;998;FORD  S MAX  5 Places;;01/04/2015;à ce jour;Monovolume;FOR310;Oui;Oui;Oui;Non;Oui
FORD;999;FORD  S MAX 7 Places;;01/04/2015;à ce jour;Monovolume;FOR312;Oui;Oui;Oui;Non;Oui
FORD;1000;FORD CONNECT;phase1;01/05/2002;01/06/2006;P Utilitaire;FOR315;Oui;Non;Non;Non;Non
FORD;1001;FORD TOURNEO CONNECT 1ére génération;;01/05/2002;01/06/2011;Monovolume;FOR320;Oui;Oui;Oui;Non;Oui
FORD;1002;FORD  TOURNEO CONNECT  2 éme génération;phase1;01/12/2013;à ce jour;Monovolume;FOR322;Oui;Oui;Oui;Non;Oui
FORD;1003;FORD TRANSIT   IV;;01/08/1991;01/12/1999;G Utilitaire;FOR325;Oui;Non;Non;Non;Non
FORD;1004;FORD TRANSIT 1Siège + 1Banquette 2000;2000;01/01/2000;01/12/2006;G Utilitaire;FOR330;Oui;Non;Non;Non;Non
FORD;1005;FORD TRANSIT 1Siège + 1Siège 2000;2000;01/01/2000;01/12/2006;G Utilitaire;FOR335;Oui;Non;Non;Non;Non
FORD;1006;FORD TRANSIT  2006;2006;01/04/2006;01/12/2014;G Utilitaire;FOR340;Oui;Non;Non;Non;Non
FORD;1007;FORD TRANSIT  1Siége + 1Siége  2014;2014;01/01/2014;à ce jour;G Utilitaire;FOR343;Oui;Non;Non;Non;Non
FORD;1008;FORD TRANSIT  1Siége + 1Banquette  2014;2014;01/01/2014;à ce jour;G Utilitaire;FOR344;Oui;Non;Non;Non;Non
